CNumber,Target,Screen Conc(10.0),% Activity Remaining,Standard Deviation
220,DYRK1A,10.0,83,1
220,DYRK2,10.0,85,3
220,DYRK3,10.0,64,7
220,NEK2a,10.0,103,11
220,NEK6,10.0,40,4
220,IKK beta ,10.0,87,7
220,IKK epsilon ,10.0,97,1
220,TBK1,10.0,96,8
220,PIM1,10.0,73,3
220,PIM2,10.0,96,1
220,PIM3,10.0,55,15
220,SRPK1,10.0,89,1
220,EF2K,10.0,109,3
220,EIF2AK3,10.0,97,3
220,HIPK1,10.0,97,6
220,HIPK2,10.0,114,3
220,HIPK3,10.0,94,1
220,CLK2,10.0,91,7
220,PAK2,10.0,107,8
220,PAK4,10.0,108,38
220,PAK5,10.0,80,9
220,PAK6,10.0,110,4
220,MST2,10.0,49,0
220,MST4,10.0,83,5
220,GCK,10.0,11,3
220,MINK1,10.0,55,5
220,MEKK1,10.0,85,3
220,MLK1,10.0,89,4
220,MLK3,10.0,83,6
220,TESK1,10.0,108,3
220,TAO1,10.0,94,4
220,ASK1,10.0,111,1
220,TAK1,10.0,78,12
220,IRAK1,10.0,56,10
220,IRAK4,10.0,89,4
220,RIPK2,10.0,38,5
220,OSR1,10.0,103,15
220,TTK,10.0,86,5
220,MPSK1,10.0,100,17
220,Src,10.0,130,13
220,Lck,10.0,98,9
220,CSK,10.0,89,9
220,YES1,10.0,93,8
220,ABL,10.0,103,1
220,BTK,10.0,85,3
220,JAK2,10.0,31,5
220,SYK,10.0,76,2
220,ZAP70,10.0,77,3
220,TIE2,10.0,95,2
220,BRK,10.0,97,11
220,EPH-A2,10.0,81,3
220,EPH-A4,10.0,89,0
220,EPH-B1,10.0,119,8
220,EPH-B2,10.0,95,10
220,EPH-B3,10.0,103,11
220,EPH-B4,10.0,96,1
220,FGF-R1,10.0,93,1
220,HER4,10.0,97,6
220,IGF-1R,10.0,67,3
220,IR,10.0,96,3
220,IRR,10.0,77,3
220,TrkA,10.0,53,30
220,VEGFR1,10.0,107,11
220,MKK1,10.0,96,2
220,MKK2,10.0,75,13
220,MKK6,10.0,92,14
220,ERK1,10.0,83,4
220,ERK2,10.0,95,9
220,JNK1,10.0,109,10
220,JNK2,10.0,97,2
220,JNK3,10.0,77,8
220,p38 alpha MAPK,10.0,134,15
220,p38 beta MAPK,10.0,103,0
220,p38 gamma MAPK,10.0,100,12
220,p38 delta MAPK,10.0,95,3
220,ERK8,10.0,67,2
220,RSK1,10.0,73,0
220,RSK2,10.0,100,11
200,CAMK1,10.0,93,13
200,SmMLCK,10.0,79,8
200,PHK,10.0,83,6
200,DAPK1,10.0,60,3
200,CHK1,10.0,86,2
200,CHK2,10.0,60,9
200,GSK3 beta ,10.0,74,11
200,CDK2-Cyclin A,10.0,106,3
200,PLK1,10.0,91,3
200,Aurora A,10.0,94,17
200,Aurora B,10.0,96,7
200,TLK1,10.0,94,14
200,LKB1,10.0,85,8
200,AMPK,10.0,83,4
200,MARK1,10.0,104,2
200,MARK2,10.0,59,11
200,MARK3,10.0,87,3
200,MARK4,10.0,85,3
200,BRSK1,10.0,91,7
200,BRSK2,10.0,86,7
200,MELK,10.0,87,7
200,NUAK1,10.0,73,8
200,CK1 delta ,10.0,93,13
200,CK2,10.0,71,0
200,DYRK1A,10.0,85,0
200,DYRK2,10.0,83,6
200,DYRK3,10.0,65,12
200,NEK2a,10.0,98,11
200,NEK6,10.0,99,8
200,IKK beta ,10.0,99,1
200,IKK epsilon ,10.0,100,15
200,TBK1,10.0,128,27
200,PIM1,10.0,66,17
200,PIM2,10.0,88,2
200,PIM3,10.0,19,5
200,SRPK1,10.0,89,12
200,EF2K,10.0,95,2
200,EIF2AK3,10.0,88,7
200,HIPK1,10.0,95,12
200,HIPK2,10.0,98,4
200,HIPK3,10.0,119,15
200,CLK2,10.0,77,5
200,PAK2,10.0,90,3
200,PAK4,10.0,67,15
200,PAK5,10.0,88,2
200,PAK6,10.0,107,1
200,MST2,10.0,75,9
200,MST4,10.0,90,16
200,GCK,10.0,86,11
200,MINK1,10.0,104,2
200,MEKK1,10.0,96,14
200,MLK1,10.0,47,14
200,MLK3,10.0,47,5
200,TAO1,10.0,101,7
200,ASK1,10.0,127,16
200,TAK1,10.0,81,2
200,IRAK1,10.0,102,0
200,IRAK4,10.0,98,12
200,RIPK2,10.0,88,15
200,OSR1,10.0,80,5
200,TTK,10.0,87,11
200,MPSK1,10.0,47,3
200,Src,10.0,78,13
200,Lck,10.0,102,11
200,CSK,10.0,119,13
200,YES1,10.0,90,20
200,ABL,10.0,89,2
200,BTK,10.0,101,0
200,JAK2,10.0,83,11
200,SYK,10.0,117,15
200,ZAP70,10.0,96,31
200,TIE2,10.0,67,7
200,BRK,10.0,100,24
200,EPH-A2,10.0,89,3
200,EPH-A4,10.0,107,13
200,EPH-B1,10.0,103,1
200,EPH-B2,10.0,102,2
200,EPH-B3,10.0,83,0
200,EPH-B4,10.0,79,2
200,FGF-R1,10.0,103,9
200,HER4,10.0,103,13
200,IGF-1R,10.0,89,6
200,IR,10.0,96,1
200,IRR,10.0,68,2
200,TrkA,10.0,80,20
200,VEGFR1,10.0,71,7
200,MKK1,10.0,77,21
200,MKK2,10.0,73,5
200,MKK6,10.0,81,13
200,ERK1,10.0,95,16
200,ERK2,10.0,101,23
200,JNK1,10.0,103,0
200,JNK2,10.0,86,18
200,JNK3,10.0,92,11
200,p38 alpha MAPK,10.0,104,33
200,p38 beta MAPK,10.0,91,5
200,p38 gamma MAPK,10.0,96,12
200,p38 delta MAPK,10.0,97,11
200,ERK8,10.0,80,26
200,RSK1,10.0,84,14
200,RSK2,10.0,92,1
200,PDK1,10.0,76,21
200,PKB alpha ,10.0,95,7
200,PKB beta ,10.0,108,2
200,SGK1,10.0,98,10
200,S6K1,10.0,99,14
200,PKA,10.0,91,4
200,ROCK 2,10.0,80,17
200,PRK2,10.0,139,45
200,PKC alpha ,10.0,92,16
200,PKC gamma ,10.0,85,13
200,PKC zeta ,10.0,96,8
200,PKD1,10.0,94,10
200,STK33,10.0,89,0
200,MSK1,10.0,102,2
200,MNK1,10.0,95,8
200,MNK2,10.0,91,16
200,MAPKAP-K2 ,10.0,44,17
200,MAPKAP-K3,10.0,95,0
200,PRAK,10.0,82,9
200,CAMKK beta ,10.0,73,5
314,TAK1,10.0,63,13
314,IRAK1,10.0,24,3
314,IRAK4,10.0,62,4
314,RIPK2,10.0,82,4
314,OSR1,10.0,99,6
314,TTK,10.0,74,4
314,MPSK1,10.0,66,8
314,WNK1,10.0,103,6
314,ULK1,10.0,16,0
314,ULK2,10.0,30,2
314,TGFBR1,10.0,107,8
314,Src,10.0,86,7
314,Lck,10.0,8,2
314,CSK,10.0,16,2
314,MKK1,10.0,105,56
314,YES1,10.0,17,0
314,MKK2,10.0,97,11
314,ABL,10.0,91,12
314,MKK6,10.0,83,4
314,BTK,10.0,15,0
314,ERK1,10.0,94,1
314,JAK2,10.0,-5,12
314,ERK2,10.0,100,1
314,SYK,10.0,54,49
314,ERK5,10.0,84,6
314,ZAP70,10.0,7,1
314,JNK1,10.0,70,44
314,TIE2,10.0,68,4
314,JNK2,10.0,26,1
314,BRK,10.0,117,6
314,JNK3,10.0,24,2
314,EPH-A2,10.0,9,2
314,p38 alpha MAPK,10.0,104,6
314,EPH-A4,10.0,104,1
314,p38 beta MAPK,10.0,96,24
314,EPH-B1,10.0,3,0
314,p38 gamma MAPK,10.0,110,24
314,EPH-B2,10.0,6,1
314,p38 delta MAPK,10.0,71,6
314,EPH-B3,10.0,31,6
314,ERK8,10.0,36,0
314,EPH-B4,10.0,48,58
314,RSK1,10.0,62,17
314,FGF-R1,10.0,22,1
314,RSK2,10.0,78,35
314,HER4,10.0,25,3
314,PDK1,10.0,74,55
314,IGF-1R,10.0,7,1
314,PKB alpha ,10.0,98,11
314,IR,10.0,11,0
314,PKB beta ,10.0,99,3
314,IRR,10.0,18,0
314,SGK1,10.0,30,3
314,TrkA,10.0,135,2
314,S6K1,10.0,27,1
314,DDR2,10.0,14,5
314,PKA,10.0,61,0
314,VEGFR1,10.0,118,30
314,ROCK 2,10.0,86,4
314,PDGFRA,10.0,73,66
314,PRK2,10.0,69,8
314,PINK,10.0,92,22
314,PKC alpha ,10.0,78,2
314,PKC gamma ,10.0,86,5
314,PKC zeta ,10.0,113,8
314,PKD1,10.0,98,9
314,STK33,10.0,73,55
314,MSK1,10.0,71,7
314,MNK1,10.0,88,10
314,MNK2,10.0,71,4
314,MAPKAP-K2 ,10.0,108,1
314,MAPKAP-K3,10.0,100,2
314,PRAK,10.0,100,4
314,CAMKK beta ,10.0,66,20
314,CAMK1,10.0,90,13
314,SmMLCK,10.0,92,8
314,PHK,10.0,86,6
314,DAPK1,10.0,99,44
314,CHK1,10.0,81,3
314,CHK2,10.0,74,33
314,GSK3 beta ,10.0,76,0
314,CDK2-Cyclin A,10.0,84,1
314,CDK9-Cyclin T1,10.0,97,7
314,PLK1,10.0,55,4
314,Aurora A,10.0,45,62
314,Aurora B,10.0,46,55
314,TLK1,10.0,103,6
314,LKB1,10.0,37,2
314,AMPK (hum),10.0,28,0
314,MARK1,10.0,99,2
314,MARK2,10.0,97,11
314,MARK3,10.0,87,43
314,MARK4,10.0,76,9
314,BRSK1,10.0,96,25
314,BRSK2,10.0,91,1
314,MELK,10.0,85,14
314,NUAK1,10.0,19,0
314,SIK2,10.0,37,7
314,SIK3,10.0,72,9
314,TSSK1,10.0,43,0
314,CK1 gamma 2,10.0,98,4
314,CK1 delta ,10.0,94,14
314,CK2,10.0,62,5
314,TTBK1,10.0,108,1
314,TTBK2,10.0,116,2
314,DYRK1A,10.0,80,2
314,DYRK2,10.0,74,7
314,DYRK3,10.0,87,10
314,NEK2a,10.0,58,1
314,NEK6,10.0,88,20
314,IKK beta ,10.0,77,10
314,IKK epsilon ,10.0,19,2
314,TBK1,10.0,100,12
314,PIM1,10.0,112,9
314,PIM2,10.0,88,2
314,PIM3,10.0,84,3
314,SRPK1,10.0,106,3
314,EF2K,10.0,94,2
314,EIF2AK3,10.0,55,4
314,HIPK1,10.0,93,32
314,HIPK2,10.0,97,2
314,HIPK3,10.0,103,15
314,CLK2,10.0,39,0
314,PAK2,10.0,59,6
314,PAK4,10.0,6,0
314,PAK5,10.0,27,8
314,PAK6,10.0,64,6
314,MST2,10.0,64,15
314,MST3,10.0,115,19
314,MST4,10.0,79,8
314,GCK,10.0,86,54
314,MAP4K3,10.0,60,0
314,MAP4K5,10.0,75,4
314,MINK1,10.0,90,8
314,MEKK1,10.0,122,37
314,MLK1,10.0,4,0
314,MLK3,10.0,4,0
314,TESK1,10.0,46,6
314,TAO1,10.0,74,8
314,ASK1,10.0,108,2
45,SRPK1,10.0,92,18
45,EPH-B3,10.0,99,6
45,MST2,10.0,86,0
45,EPH-B4,10.0,None,None
45,EF2K,10.0,76,11
45,FGF-R1,10.0,55,1
45,p38 beta MAPK,10.0,84,2
45,HIPK2,10.0,26,6
45,HER4,10.0,None,None
45,p38 gamma MAPK,10.0,75,0
45,PAK4,10.0,90,0
45,IGF-1R,10.0,46,16
45,p38 delta MAPK,10.0,75,0
45,PAK5,10.0,83,8
45,IR,10.0,82,1
45,ERK8,10.0,15,0
45,PAK6,10.0,74,3
45,IRR,10.0,33,18
45,RSK1,10.0,52,0
45,Src,10.0,58,10
45,TrkA,10.0,None,None
45,RSK2,10.0,69,15
45,Lck,10.0,64,0
45,VEGFR1,10.0,78,4
45,PDK1,10.0,87,7
45,CSK,10.0,80,10
45,PKB alpha ,10.0,85,0
45,PKB beta ,10.0,57,10
45,SGK1,10.0,45,1
45,EPH-A2,10.0,90,3
45,S6K1,10.0,46,3
45,MST4,10.0,75,3
45,PKA,10.0,85,4
45,SYK,10.0,80,19
45,ROCK 2,10.0,74,3
45,YES1,10.0,40,7
45,PRK2,10.0,84,12
45,IKK epsilon ,10.0,74,0
45,PKC alpha ,10.0,98,11
45,PKC zeta ,10.0,77,2
45,PKD1,10.0,79,8
45,MSK1,10.0,59,2
45,BTK,10.0,71,3
45,MNK1,10.0,80,4
45,MNK2,10.0,96,2
45,MAPKAP-K2 ,10.0,75,11
45,TBK1,10.0,98,6
45,PRAK,10.0,108,1
45,CAMKK beta ,10.0,54,0
45,CAMK1,10.0,69,26
45,SmMLCK,10.0,67,8
45,PHK,10.0,79,18
45,CHK1,10.0,88,16
45,CHK2,10.0,73,6
45,GSK3 beta ,10.0,59,5
45,CDK2-Cyclin A,10.0,36,4
45,PLK1,10.0,76,3
45,Aurora B,10.0,94,4
45,AMPK,10.0,83,4
45,MARK3,10.0,75,12
45,BRSK2,10.0,67,1
45,MELK,10.0,67,8
45,CK1 delta ,10.0,95,3
45,CK2,10.0,87,3
45,DYRK1A,10.0,69,5
45,DYRK2,10.0,38,0
45,DYRK3,10.0,63,10
45,NEK2a,10.0,96,4
45,NEK6,10.0,65,11
45,IKK beta ,10.0,145,95
45,PIM1,10.0,60,6
45,PIM2,10.0,73,15
45,PIM3,10.0,66,2
45,MKK1,10.0,11,0
45,ERK1,10.0,96,14
45,ERK2,10.0,53,19
45,JNK1,10.0,34,7
45,JNK2,10.0,48,2
45,p38 alpha MAPK,10.0,64,11
45,MKK2,10.0,None,None
45,MKK6,10.0,None,None
45,JNK3,10.0,None,None
45,MAPKAP-K3,10.0,None,None
45,DAPK1,10.0,None,None
45,Aurora A,10.0,None,None
45,LKB1,10.0,None,None
45,MARK1,10.0,None,None
45,MARK2,10.0,None,None
45,MARK4,10.0,None,None
45,BRSK1,10.0,None,None
45,NUAK1,10.0,None,None
45,HIPK1,10.0,None,None
45,HIPK3,10.0,None,None
45,CLK2,10.0,None,None
45,PAK2,10.0,None,None
45,GCK,10.0,None,None
45,MINK1,10.0,None,None
45,MEKK1,10.0,None,None
45,MLK1,10.0,None,None
45,MLK3,10.0,None,None
45,TAO1,10.0,None,None
45,ASK1,10.0,None,None
45,TAK1,10.0,None,None
45,IRAK4,10.0,None,None
45,RIPK2,10.0,None,None
45,TTK,10.0,None,None
45,JAK2,10.0,None,None
45,EPH-A4,10.0,None,None
45,EPH-B1,10.0,None,None
45,EPH-B2,10.0,None,None
290,MARK1,10.0,58,0
290,MARK2,10.0,73,1
290,MARK3,10.0,41,1
290,MARK4,10.0,67,1
290,BRSK1,10.0,50,14
290,BRSK2,10.0,38,11
290,MELK,10.0,43,2
290,NUAK1,10.0,2,0
290,SIK2,10.0,21,2
290,SIK3,10.0,88,5
290,TSSK1,10.0,3,1
290,CK1 gamma 2,10.0,90,1
290,CK1 delta ,10.0,81,7
290,CK2,10.0,82,7
290,TTBK1,10.0,84,6
290,TTBK2,10.0,74,12
290,DYRK1A,10.0,48,3
290,DYRK2,10.0,17,9
290,DYRK3,10.0,58,5
290,NEK2a,10.0,92,4
290,NEK6,10.0,84,8
290,IKK beta ,10.0,93,3
290,IKK epsilon ,10.0,23,3
290,TBK1,10.0,17,3
290,PIM1,10.0,99,14
290,PIM2,10.0,93,0
290,PIM3,10.0,76,5
290,SRPK1,10.0,68,0
290,EF2K,10.0,107,4
290,EIF2AK3,10.0,80,3
290,HIPK1,10.0,35,5
290,HIPK2,10.0,65,1
290,HIPK3,10.0,98,12
290,CLK2,10.0,9,0
290,PAK2,10.0,86,4
290,PAK4,10.0,32,1
290,PAK5,10.0,56,2
290,PAK6,10.0,93,1
290,MST2,10.0,73,9
290,MST3,10.0,81,9
290,MST4,10.0,74,3
290,GCK,10.0,28,1
290,MAP4K3,10.0,21,1
290,MAP4K5,10.0,90,10
290,MINK1,10.0,93,10
290,MEKK1,10.0,99,8
290,MLK1,10.0,3,0
290,MLK3,10.0,5,1
290,TESK1,10.0,98,2
290,TAO1,10.0,102,12
290,ASK1,10.0,10,4
290,TAK1,10.0,2,0
290,IRAK1,10.0,93,6
290,IRAK4,10.0,83,1
290,RIPK2,10.0,74,9
290,OSR1,10.0,54,6
290,TTK,10.0,32,7
290,MPSK1,10.0,96,15
290,WNK1,10.0,104,12
290,ULK1,10.0,47,8
290,ULK2,10.0,61,1
290,TGFBR1,10.0,102,4
290,Src,10.0,83,2
290,Lck,10.0,101,8
290,CSK,10.0,94,14
290,YES1,10.0,104,14
290,ABL,10.0,106,4
290,BTK,10.0,90,3
290,JAK2,10.0,35,2
290,SYK,10.0,33,4
290,ZAP70,10.0,79,3
290,TIE2,10.0,85,10
290,BRK,10.0,15,2
290,EPH-A2,10.0,86,1
290,EPH-A4,10.0,76,4
290,EPH-B1,10.0,90,3
290,EPH-B2,10.0,100,3
290,EPH-B3,10.0,83,4
290,EPH-B4,10.0,87,3
290,FGF-R1,10.0,95,15
290,HER4,10.0,70,3
290,IGF-1R,10.0,38,2
290,IR,10.0,2,0
290,IRR,10.0,67,9
290,TrkA,10.0,63,18
290,DDR2,10.0,98,4
290,VEGFR1,10.0,13,2
290,PDGFRA,10.0,61,5
290,MKK1,10.0,75,1
290,MKK2,10.0,90,5
290,MKK6,10.0,31,0
290,ERK1,10.0,54,3
290,ERK2,10.0,71,2
290,ERK5,10.0,32,2
290,JNK1,10.0,50,3
290,JNK2,10.0,89,1
290,JNK3,10.0,50,4
290,p38 alpha MAPK,10.0,101,4
290,p38 beta MAPK,10.0,91,4
290,p38 gamma MAPK,10.0,102,8
290,p38 delta MAPK,10.0,98,2
290,ERK8,10.0,78,8
290,RSK1,10.0,8,8
290,RSK2,10.0,9,4
290,PDK1,10.0,68,7
290,PKB alpha ,10.0,87,3
290,PKB beta ,10.0,95,10
290,SGK1,10.0,59,0
290,S6K1,10.0,60,0
290,PKA,10.0,86,33
290,ROCK 2,10.0,72,2
290,PRK2,10.0,65,4
290,PKC alpha ,10.0,97,5
290,PKC gamma ,10.0,95,6
290,PKC zeta ,10.0,83,4
290,PKD1,10.0,11,0
290,STK33,10.0,22,4
290,MSK1,10.0,49,7
290,MNK1,10.0,45,1
290,MNK2,10.0,23,3
290,MAPKAP-K2 ,10.0,85,7
290,MAPKAP-K3,10.0,108,13
290,PRAK,10.0,55,4
290,CAMKK beta ,10.0,7,2
290,CAMK1,10.0,27,2
290,SmMLCK,10.0,6,0
290,PHK,10.0,3,0
290,DAPK1,10.0,9,0
290,CHK1,10.0,12,1
290,CHK2,10.0,2,0
290,GSK3 beta ,10.0,83,3
290,CDK2-Cyclin A,10.0,79,9
290,CDK9-Cyclin T1,10.0,90,7
290,PLK1,10.0,39,4
290,Aurora A,10.0,55,2
290,Aurora B,10.0,18,1
290,TLK1,10.0,101,14
290,LKB1,10.0,86,3
290,AMPK,10.0,56,2
290,AMPK (hum),10.0,29,7
291,STK33,10.0,30,8
291,MSK1,10.0,65,7
291,MNK1,10.0,26,0
291,MNK2,10.0,22,4
291,MAPKAP-K2 ,10.0,97,3
291,MAPKAP-K3,10.0,124,9
291,PRAK,10.0,49,3
291,CAMKK beta ,10.0,10,1
291,CAMK1,10.0,51,4
291,SmMLCK,10.0,8,2
291,PHK,10.0,8,0
291,DAPK1,10.0,11,4
291,CHK1,10.0,25,0
291,CHK2,10.0,3,0
291,GSK3 beta ,10.0,43,1
291,CDK2-Cyclin A,10.0,72,6
291,CDK9-Cyclin T1,10.0,90,10
291,PLK1,10.0,40,6
291,Aurora A,10.0,81,13
291,Aurora B,10.0,24,2
291,TLK1,10.0,96,8
291,LKB1,10.0,92,7
291,AMPK,10.0,70,11
291,AMPK (hum),10.0,44,17
291,MARK1,10.0,85,18
291,MARK2,10.0,81,1
291,MARK3,10.0,61,6
291,MARK4,10.0,52,4
291,BRSK1,10.0,69,11
291,BRSK2,10.0,51,0
291,MELK,10.0,39,3
291,NUAK1,10.0,9,1
291,SIK2,10.0,34,12
291,SIK3,10.0,93,9
291,TSSK1,10.0,7,0
291,CK1 gamma 2,10.0,89,5
291,CK1 delta ,10.0,67,2
291,CK2,10.0,74,7
291,TTBK1,10.0,93,6
291,TTBK2,10.0,97,13
291,DYRK1A,10.0,38,6
291,DYRK2,10.0,9,2
291,DYRK3,10.0,51,9
291,NEK2a,10.0,72,19
291,NEK6,10.0,90,6
291,IKK beta ,10.0,89,4
291,IKK epsilon ,10.0,55,8
291,TBK1,10.0,26,5
291,PIM1,10.0,94,3
291,PIM2,10.0,107,6
291,PIM3,10.0,78,0
291,SRPK1,10.0,69,5
291,EF2K,10.0,107,1
291,EIF2AK3,10.0,82,3
291,HIPK1,10.0,49,5
291,HIPK2,10.0,28,9
291,HIPK3,10.0,70,20
291,CLK2,10.0,5,2
291,PAK2,10.0,88,2
291,PAK4,10.0,42,7
291,PAK5,10.0,79,1
291,PAK6,10.0,94,6
291,MST2,10.0,92,3
291,MST3,10.0,85,2
291,MST4,10.0,87,4
291,GCK,10.0,25,6
291,MAP4K3,10.0,36,0
291,MAP4K5,10.0,91,2
291,MINK1,10.0,109,12
291,MEKK1,10.0,109,15
291,MLK1,10.0,7,0
291,MLK3,10.0,9,1
291,TESK1,10.0,118,3
291,TAO1,10.0,80,3
291,ASK1,10.0,13,1
291,TAK1,10.0,2,0
291,IRAK1,10.0,94,4
291,IRAK4,10.0,93,9
291,RIPK2,10.0,79,2
291,OSR1,10.0,51,1
291,TTK,10.0,31,8
291,MPSK1,10.0,101,14
291,WNK1,10.0,106,5
291,ULK1,10.0,56,2
291,ULK2,10.0,70,1
291,TGFBR1,10.0,103,3
291,Src,10.0,81,0
291,Lck,10.0,102,15
291,CSK,10.0,101,12
291,YES1,10.0,110,8
291,ABL,10.0,97,10
291,BTK,10.0,98,24
291,JAK2,10.0,52,3
291,SYK,10.0,44,11
291,ZAP70,10.0,86,1
291,TIE2,10.0,91,5
291,BRK,10.0,22,3
291,EPH-A2,10.0,93,6
291,EPH-A4,10.0,98,6
291,EPH-B1,10.0,91,14
291,EPH-B2,10.0,97,3
291,EPH-B3,10.0,105,11
291,EPH-B4,10.0,94,3
291,FGF-R1,10.0,104,6
291,HER4,10.0,65,5
291,IGF-1R,10.0,8,1
291,IR,10.0,3,0
291,IRR,10.0,67,6
291,TrkA,10.0,54,12
291,DDR2,10.0,100,8
291,VEGFR1,10.0,14,1
291,PDGFRA,10.0,76,4
291,MKK1,10.0,81,7
291,MKK2,10.0,98,6
291,MKK6,10.0,31,2
291,ERK1,10.0,49,5
291,ERK2,10.0,55,2
291,ERK5,10.0,42,3
291,JNK1,10.0,47,6
291,JNK2,10.0,84,6
291,JNK3,10.0,48,1
291,p38 alpha MAPK,10.0,119,2
291,p38 beta MAPK,10.0,101,10
291,p38 gamma MAPK,10.0,96,3
291,p38 delta MAPK,10.0,79,20
291,ERK8,10.0,28,3
291,RSK1,10.0,14,1
291,RSK2,10.0,25,7
291,PDK1,10.0,88,7
291,PKB alpha ,10.0,97,6
291,PKB beta ,10.0,98,3
291,SGK1,10.0,70,7
291,S6K1,10.0,68,2
291,PKA,10.0,107,22
291,ROCK 2,10.0,78,1
291,PRK2,10.0,82,6
291,PKC alpha ,10.0,101,2
291,PKC gamma ,10.0,98,21
291,PKC zeta ,10.0,86,3
291,PKD1,10.0,10,3
46,MLK3,10.0,95,3
46,TAO1,10.0,93,3
46,ASK1,10.0,93,9
46,TAK1,10.0,96,5
46,IRAK4,10.0,86,9
46,RIPK2,10.0,48,5
46,TTK,10.0,107,5
46,Src,10.0,92,9
46,Lck,10.0,104,2
46,MKK1,10.0,86,14
46,CSK,10.0,96,4
46,MKK2,10.0,102,7
46,YES1,10.0,105,13
46,MKK6,10.0,98,14
46,BTK,10.0,88,9
46,ERK1,10.0,109,7
46,JAK2,10.0,84,9
46,ERK2,10.0,106,6
46,SYK,10.0,124,9
46,JNK1,10.0,103,10
46,EPH-A2,10.0,85,7
46,JNK2,10.0,98,5
46,EPH-A4,10.0,91,0
46,JNK3,10.0,92,6
46,EPH-B1,10.0,86,12
46,p38 alpha MAPK,10.0,117,13
46,ERK8,10.0,95,7
46,EPH-B2,10.0,109,9
46,p38 beta MAPK,10.0,101,11
46,RSK1,10.0,97,3
46,EPH-B3,10.0,101,6
46,p38 gamma MAPK,10.0,95,3
46,RSK2,10.0,103,14
46,EPH-B4,10.0,107,13
46,p38 delta MAPK,10.0,100,2
46,PDK1,10.0,87,3
46,FGF-R1,10.0,96,4
46,HER4,10.0,86,2
46,IGF-1R,10.0,96,3
46,IR,10.0,95,9
46,IRR,10.0,58,2
46,PKB alpha ,10.0,104,7
46,TrkA,10.0,105,4
46,PKB beta ,10.0,83,6
46,VEGFR1,10.0,70,15
46,SGK1,10.0,100,3
46,S6K1,10.0,84,8
46,PKA,10.0,103,10
46,ROCK 2,10.0,95,1
46,PRK2,10.0,105,13
46,PKC alpha ,10.0,81,3
