Accession code,Uniprot URL
P11362,https://www.uniprot.org/uniprot/P11362
O15525,https://www.uniprot.org/uniprot/O15525
P14784,https://www.uniprot.org/uniprot/P14784
P42702,https://www.uniprot.org/uniprot/P42702
P62070,https://www.uniprot.org/uniprot/P62070
Q05682-4,https://www.uniprot.org/uniprot/Q05682-4
Q969H0,https://www.uniprot.org/uniprot/Q969H0
P35228,https://www.uniprot.org/uniprot/P35228
P33981,https://www.uniprot.org/uniprot/P33981
O60331,https://www.uniprot.org/uniprot/O60331
P27824,https://www.uniprot.org/uniprot/P27824
Q12931,https://www.uniprot.org/uniprot/Q12931
Q92908,https://www.uniprot.org/uniprot/Q92908
Q86UC2,https://www.uniprot.org/uniprot/Q86UC2
Q9UQC2,https://www.uniprot.org/uniprot/Q9UQC2
P10828,https://www.uniprot.org/uniprot/P10828
P10301,https://www.uniprot.org/uniprot/P10301
Q92797,https://www.uniprot.org/uniprot/Q92797
Q9NRF2,https://www.uniprot.org/uniprot/Q9NRF2
P53355,https://www.uniprot.org/uniprot/P53355
Q16254,https://www.uniprot.org/uniprot/Q16254
Q8NET8,https://www.uniprot.org/uniprot/Q8NET8
P41182,https://www.uniprot.org/uniprot/P41182
Q12772,https://www.uniprot.org/uniprot/Q12772
O60504-2,https://www.uniprot.org/uniprot/O60504-2
P43364,https://www.uniprot.org/uniprot/P43364
Q14934,https://www.uniprot.org/uniprot/Q14934
P02686,https://www.uniprot.org/uniprot/P02686
Q9UPT5,https://www.uniprot.org/uniprot/Q9UPT5
Q8NB16,https://www.uniprot.org/uniprot/Q8NB16
P09622,https://www.uniprot.org/uniprot/P09622
Q92918,https://www.uniprot.org/uniprot/Q92918
Q16566,https://www.uniprot.org/uniprot/Q16566
Q8TDC3-2,https://www.uniprot.org/uniprot/Q8TDC3-2
Q8IU85,https://www.uniprot.org/uniprot/Q8IU85
Q14012,https://www.uniprot.org/uniprot/Q14012
O95238,https://www.uniprot.org/uniprot/O95238
Q6U7Q0,https://www.uniprot.org/uniprot/Q6U7Q0
P27707,https://www.uniprot.org/uniprot/P27707
Q99814,https://www.uniprot.org/uniprot/Q99814
P53041,https://www.uniprot.org/uniprot/P53041
P56817,https://www.uniprot.org/uniprot/P56817
O43312,https://www.uniprot.org/uniprot/O43312
P06730,https://www.uniprot.org/uniprot/P06730
P11021,https://www.uniprot.org/uniprot/P11021
P08559,https://www.uniprot.org/uniprot/P08559
P29803,https://www.uniprot.org/uniprot/P29803
O00444,https://www.uniprot.org/uniprot/O00444
P61160,https://www.uniprot.org/uniprot/P61160
Q969U6,https://www.uniprot.org/uniprot/Q969U6
Q15154,https://www.uniprot.org/uniprot/Q15154
Q15468,https://www.uniprot.org/uniprot/Q15468
O43303,https://www.uniprot.org/uniprot/O43303
O75410,https://www.uniprot.org/uniprot/O75410
P53779-2,https://www.uniprot.org/uniprot/P53779-2
P45983,https://www.uniprot.org/uniprot/P45983
P45983-2,https://www.uniprot.org/uniprot/P45983-2
P53779,https://www.uniprot.org/uniprot/P53779
O00329,https://www.uniprot.org/uniprot/O00329
O75716,https://www.uniprot.org/uniprot/O75716
Q9Y295,https://www.uniprot.org/uniprot/Q9Y295
P10644,https://www.uniprot.org/uniprot/P10644
Q8ND76,https://www.uniprot.org/uniprot/Q8ND76
Q9BXH1,https://www.uniprot.org/uniprot/Q9BXH1
O43157,https://www.uniprot.org/uniprot/O43157
Q96N67,https://www.uniprot.org/uniprot/Q96N67
P00338,https://www.uniprot.org/uniprot/P00338
Q5VT25,https://www.uniprot.org/uniprot/Q5VT25
Q14790-4,https://www.uniprot.org/uniprot/Q14790-4
Q13813,https://www.uniprot.org/uniprot/Q13813
P35916,https://www.uniprot.org/uniprot/P35916
P01112,https://www.uniprot.org/uniprot/P01112
Q9Y2W1,https://www.uniprot.org/uniprot/Q9Y2W1
P06396,https://www.uniprot.org/uniprot/P06396
Q9H5V8,https://www.uniprot.org/uniprot/Q9H5V8
P25098,https://www.uniprot.org/uniprot/P25098
P29353-3,https://www.uniprot.org/uniprot/P29353-3
Q12879,https://www.uniprot.org/uniprot/Q12879
P52732,https://www.uniprot.org/uniprot/P52732
P30411,https://www.uniprot.org/uniprot/P30411
P19022,https://www.uniprot.org/uniprot/P19022
Q03135,https://www.uniprot.org/uniprot/Q03135
P35790,https://www.uniprot.org/uniprot/P35790
P29353,https://www.uniprot.org/uniprot/P29353
Q13480,https://www.uniprot.org/uniprot/Q13480
O43823,https://www.uniprot.org/uniprot/O43823
P32248,https://www.uniprot.org/uniprot/P32248
Q92945,https://www.uniprot.org/uniprot/Q92945
P26010,https://www.uniprot.org/uniprot/P26010
P23246,https://www.uniprot.org/uniprot/P23246
P78347,https://www.uniprot.org/uniprot/P78347
Q93052,https://www.uniprot.org/uniprot/Q93052
O15492,https://www.uniprot.org/uniprot/O15492
Q9Y371,https://www.uniprot.org/uniprot/Q9Y371
Q9UPT8,https://www.uniprot.org/uniprot/Q9UPT8
Q9NWQ8,https://www.uniprot.org/uniprot/Q9NWQ8
Q16832,https://www.uniprot.org/uniprot/Q16832
Q8N556,https://www.uniprot.org/uniprot/Q8N556
Q13322,https://www.uniprot.org/uniprot/Q13322
Q13435,https://www.uniprot.org/uniprot/Q13435
Q9NYF8,https://www.uniprot.org/uniprot/Q9NYF8
O15530,https://www.uniprot.org/uniprot/O15530
Q15654,https://www.uniprot.org/uniprot/Q15654
Q9Y613,https://www.uniprot.org/uniprot/Q9Y613
P16662,https://www.uniprot.org/uniprot/P16662
O75955,https://www.uniprot.org/uniprot/O75955
P11413,https://www.uniprot.org/uniprot/P11413
Q15691,https://www.uniprot.org/uniprot/Q15691
P33151,https://www.uniprot.org/uniprot/P33151
Q92556,https://www.uniprot.org/uniprot/Q92556
P48167,https://www.uniprot.org/uniprot/P48167
Q13002,https://www.uniprot.org/uniprot/Q13002
P29350,https://www.uniprot.org/uniprot/P29350
P51812,https://www.uniprot.org/uniprot/P51812
P07355,https://www.uniprot.org/uniprot/P07355
O75604,https://www.uniprot.org/uniprot/O75604
P15529-4,https://www.uniprot.org/uniprot/P15529-4
O00560,https://www.uniprot.org/uniprot/O00560
Q9ULV8,https://www.uniprot.org/uniprot/Q9ULV8
O15455,https://www.uniprot.org/uniprot/O15455
Q92734,https://www.uniprot.org/uniprot/Q92734
O43490,https://www.uniprot.org/uniprot/O43490
Q8IZL8,https://www.uniprot.org/uniprot/Q8IZL8
Q9BXP5,https://www.uniprot.org/uniprot/Q9BXP5
Q96TC7,https://www.uniprot.org/uniprot/Q96TC7
P17813,https://www.uniprot.org/uniprot/P17813
P19367,https://www.uniprot.org/uniprot/P19367
Q9UGK3,https://www.uniprot.org/uniprot/Q9UGK3
Q96P31,https://www.uniprot.org/uniprot/Q96P31
Q13642-1,https://www.uniprot.org/uniprot/Q13642-1
P09327,https://www.uniprot.org/uniprot/P09327
O15162,https://www.uniprot.org/uniprot/O15162
P01889,https://www.uniprot.org/uniprot/P01889
Q9Y3Q4,https://www.uniprot.org/uniprot/Q9Y3Q4
P49279,https://www.uniprot.org/uniprot/P49279
P48048,https://www.uniprot.org/uniprot/P48048
P31431,https://www.uniprot.org/uniprot/P31431
P01111,https://www.uniprot.org/uniprot/P01111
Q9NZQ3,https://www.uniprot.org/uniprot/Q9NZQ3
Q68CZ2,https://www.uniprot.org/uniprot/Q68CZ2
Q9UKT4,https://www.uniprot.org/uniprot/Q9UKT4
Q9NV92,https://www.uniprot.org/uniprot/Q9NV92
P10398,https://www.uniprot.org/uniprot/P10398
P98175-2,https://www.uniprot.org/uniprot/P98175-2
Q15642-3,https://www.uniprot.org/uniprot/Q15642-3
Q02153,https://www.uniprot.org/uniprot/Q02153
P60953-1,https://www.uniprot.org/uniprot/P60953-1
Q99961,https://www.uniprot.org/uniprot/Q99961
P49789,https://www.uniprot.org/uniprot/P49789
Q8IXH7-4,https://www.uniprot.org/uniprot/Q8IXH7-4
Q15417,https://www.uniprot.org/uniprot/Q15417
Q16595,https://www.uniprot.org/uniprot/Q16595
P56945,https://www.uniprot.org/uniprot/P56945
P07737,https://www.uniprot.org/uniprot/P07737
Q96AC1,https://www.uniprot.org/uniprot/Q96AC1
Q96AE4,https://www.uniprot.org/uniprot/Q96AE4
O95297,https://www.uniprot.org/uniprot/O95297
Q96KB5,https://www.uniprot.org/uniprot/Q96KB5
Q9NPY3,https://www.uniprot.org/uniprot/Q9NPY3
P05106,https://www.uniprot.org/uniprot/P05106
Q9H7P9,https://www.uniprot.org/uniprot/Q9H7P9
O15056,https://www.uniprot.org/uniprot/O15056
P51692,https://www.uniprot.org/uniprot/P51692
Q13905,https://www.uniprot.org/uniprot/Q13905
P63010,https://www.uniprot.org/uniprot/P63010
P51809,https://www.uniprot.org/uniprot/P51809
Q12913,https://www.uniprot.org/uniprot/Q12913
Q96KG7,https://www.uniprot.org/uniprot/Q96KG7
Q9P219,https://www.uniprot.org/uniprot/Q9P219
P19404,https://www.uniprot.org/uniprot/P19404
P52789,https://www.uniprot.org/uniprot/P52789
P23743,https://www.uniprot.org/uniprot/P23743
P36544,https://www.uniprot.org/uniprot/P36544
P18827,https://www.uniprot.org/uniprot/P18827
Q9UKW4,https://www.uniprot.org/uniprot/Q9UKW4
Q92529-2,https://www.uniprot.org/uniprot/Q92529-2
P23528,https://www.uniprot.org/uniprot/P23528
P37173,https://www.uniprot.org/uniprot/P37173
Q9H2X6,https://www.uniprot.org/uniprot/Q9H2X6
P53801,https://www.uniprot.org/uniprot/P53801
P31040,https://www.uniprot.org/uniprot/P31040
O14746,https://www.uniprot.org/uniprot/O14746
O43597,https://www.uniprot.org/uniprot/O43597
P67775,https://www.uniprot.org/uniprot/P67775
P57737,https://www.uniprot.org/uniprot/P57737
Q14289,https://www.uniprot.org/uniprot/Q14289
P30556,https://www.uniprot.org/uniprot/P30556
P02786,https://www.uniprot.org/uniprot/P02786
P34741,https://www.uniprot.org/uniprot/P34741
Q92558,https://www.uniprot.org/uniprot/Q92558
P22001,https://www.uniprot.org/uniprot/P22001
A1X283,https://www.uniprot.org/uniprot/A1X283
Q99439,https://www.uniprot.org/uniprot/Q99439
Q969H4,https://www.uniprot.org/uniprot/Q969H4
P16591,https://www.uniprot.org/uniprot/P16591
Q00610,https://www.uniprot.org/uniprot/Q00610
Q9NZC7,https://www.uniprot.org/uniprot/Q9NZC7
Q05586,https://www.uniprot.org/uniprot/Q05586
Q7L0Q8,https://www.uniprot.org/uniprot/Q7L0Q8
Q9BZG1,https://www.uniprot.org/uniprot/Q9BZG1
P35968,https://www.uniprot.org/uniprot/P35968
P51813,https://www.uniprot.org/uniprot/P51813
P00519-2,https://www.uniprot.org/uniprot/P00519-2
P14923,https://www.uniprot.org/uniprot/P14923
Q8WWM7,https://www.uniprot.org/uniprot/Q8WWM7
Q13017,https://www.uniprot.org/uniprot/Q13017
P49023,https://www.uniprot.org/uniprot/P49023
Q6UN15,https://www.uniprot.org/uniprot/Q6UN15
P08727,https://www.uniprot.org/uniprot/P08727
Q14721,https://www.uniprot.org/uniprot/Q14721
Q9UN19,https://www.uniprot.org/uniprot/Q9UN19
P11511,https://www.uniprot.org/uniprot/P11511
Q9UK17,https://www.uniprot.org/uniprot/Q9UK17
Q9NR80-3,https://www.uniprot.org/uniprot/Q9NR80-3
P50281,https://www.uniprot.org/uniprot/P50281
O43613,https://www.uniprot.org/uniprot/O43613
P12235,https://www.uniprot.org/uniprot/P12235
Q9Y6K9,https://www.uniprot.org/uniprot/Q9Y6K9
P42338,https://www.uniprot.org/uniprot/P42338
Q5TKA1,https://www.uniprot.org/uniprot/Q5TKA1
Q12800,https://www.uniprot.org/uniprot/Q12800
Q8TDN4,https://www.uniprot.org/uniprot/Q8TDN4
Q9H4A3,https://www.uniprot.org/uniprot/Q9H4A3
Q16620,https://www.uniprot.org/uniprot/Q16620
E9PAV3,https://www.uniprot.org/uniprot/E9PAV3
P38432,https://www.uniprot.org/uniprot/P38432
P0C0S8,https://www.uniprot.org/uniprot/P0C0S8
O75469,https://www.uniprot.org/uniprot/O75469
O75531,https://www.uniprot.org/uniprot/O75531
Q99986,https://www.uniprot.org/uniprot/Q99986
P49757,https://www.uniprot.org/uniprot/P49757
Q6STE5,https://www.uniprot.org/uniprot/Q6STE5
P50613,https://www.uniprot.org/uniprot/P50613
P78545,https://www.uniprot.org/uniprot/P78545
Q16236,https://www.uniprot.org/uniprot/Q16236
Q9NPB6,https://www.uniprot.org/uniprot/Q9NPB6
Q9H8V3,https://www.uniprot.org/uniprot/Q9H8V3
P43403,https://www.uniprot.org/uniprot/P43403
Q9UJU6,https://www.uniprot.org/uniprot/Q9UJU6
Q8N1K5,https://www.uniprot.org/uniprot/Q8N1K5
Q16539,https://www.uniprot.org/uniprot/Q16539
P27348,https://www.uniprot.org/uniprot/P27348
P55196,https://www.uniprot.org/uniprot/P55196
Q15058,https://www.uniprot.org/uniprot/Q15058
Q9H3D4,https://www.uniprot.org/uniprot/Q9H3D4
Q96B36,https://www.uniprot.org/uniprot/Q96B36
P42681,https://www.uniprot.org/uniprot/P42681
P29597,https://www.uniprot.org/uniprot/P29597
P17181,https://www.uniprot.org/uniprot/P17181
O15304,https://www.uniprot.org/uniprot/O15304
O43294,https://www.uniprot.org/uniprot/O43294
Q15633,https://www.uniprot.org/uniprot/Q15633
Q6R327,https://www.uniprot.org/uniprot/Q6R327
Q13882,https://www.uniprot.org/uniprot/Q13882
Q96P48,https://www.uniprot.org/uniprot/Q96P48
P09467,https://www.uniprot.org/uniprot/P09467
Q15436,https://www.uniprot.org/uniprot/Q15436
O75143,https://www.uniprot.org/uniprot/O75143
P08237,https://www.uniprot.org/uniprot/P08237
P06733,https://www.uniprot.org/uniprot/P06733
Q8NFG4,https://www.uniprot.org/uniprot/Q8NFG4
Q8IVP5,https://www.uniprot.org/uniprot/Q8IVP5
O15027,https://www.uniprot.org/uniprot/O15027
Q9Y4P1,https://www.uniprot.org/uniprot/Q9Y4P1
A2RUS2,https://www.uniprot.org/uniprot/A2RUS2
O95140,https://www.uniprot.org/uniprot/O95140
Q08881,https://www.uniprot.org/uniprot/Q08881
Q99952,https://www.uniprot.org/uniprot/Q99952
P09038-2,https://www.uniprot.org/uniprot/P09038-2
P42680,https://www.uniprot.org/uniprot/P42680
Q96PY6,https://www.uniprot.org/uniprot/Q96PY6
Q99728,https://www.uniprot.org/uniprot/Q99728
P19338,https://www.uniprot.org/uniprot/P19338
Q14135-4,https://www.uniprot.org/uniprot/Q14135-4
Q9NTG7,https://www.uniprot.org/uniprot/Q9NTG7
Q06830,https://www.uniprot.org/uniprot/Q06830
Q9HCH0,https://www.uniprot.org/uniprot/Q9HCH0
P18031,https://www.uniprot.org/uniprot/P18031
Q96R06,https://www.uniprot.org/uniprot/Q96R06
Q9NTI5,https://www.uniprot.org/uniprot/Q9NTI5
Q14CB8,https://www.uniprot.org/uniprot/Q14CB8
O75122,https://www.uniprot.org/uniprot/O75122
Q14978,https://www.uniprot.org/uniprot/Q14978
P11171-2,https://www.uniprot.org/uniprot/P11171-2
Q14643,https://www.uniprot.org/uniprot/Q14643
Q9Y6I3,https://www.uniprot.org/uniprot/Q9Y6I3
Q14202,https://www.uniprot.org/uniprot/Q14202
Q9H1A4,https://www.uniprot.org/uniprot/Q9H1A4
Q8IZD2,https://www.uniprot.org/uniprot/Q8IZD2
Q02880,https://www.uniprot.org/uniprot/Q02880
Q7Z3J3,https://www.uniprot.org/uniprot/Q7Z3J3
Q9GZM8,https://www.uniprot.org/uniprot/Q9GZM8
P17096,https://www.uniprot.org/uniprot/P17096
Q16659,https://www.uniprot.org/uniprot/Q16659
Q01581,https://www.uniprot.org/uniprot/Q01581
Q9NZT2,https://www.uniprot.org/uniprot/Q9NZT2
P50570,https://www.uniprot.org/uniprot/P50570
O94761,https://www.uniprot.org/uniprot/O94761
A6NKT7,https://www.uniprot.org/uniprot/A6NKT7
P62136,https://www.uniprot.org/uniprot/P62136
Q38SD2,https://www.uniprot.org/uniprot/Q38SD2
O43148,https://www.uniprot.org/uniprot/O43148
P52948-2,https://www.uniprot.org/uniprot/P52948-2
Q9BYG3,https://www.uniprot.org/uniprot/Q9BYG3
P63279,https://www.uniprot.org/uniprot/P63279
Q09666,https://www.uniprot.org/uniprot/Q09666
Q96IF1,https://www.uniprot.org/uniprot/Q96IF1
Q13042,https://www.uniprot.org/uniprot/Q13042
O94782,https://www.uniprot.org/uniprot/O94782
P04183,https://www.uniprot.org/uniprot/P04183
Q92574,https://www.uniprot.org/uniprot/Q92574
O15446,https://www.uniprot.org/uniprot/O15446
Q99661,https://www.uniprot.org/uniprot/Q99661
Q92993,https://www.uniprot.org/uniprot/Q92993
Q5FBB7,https://www.uniprot.org/uniprot/Q5FBB7
Q01167,https://www.uniprot.org/uniprot/Q01167
Q9NZJ0,https://www.uniprot.org/uniprot/Q9NZJ0
P49915,https://www.uniprot.org/uniprot/P49915
P33316-2,https://www.uniprot.org/uniprot/P33316-2
Q5TB30,https://www.uniprot.org/uniprot/Q5TB30
O00443,https://www.uniprot.org/uniprot/O00443
O60701,https://www.uniprot.org/uniprot/O60701
P43307,https://www.uniprot.org/uniprot/P43307
Q8IWB6,https://www.uniprot.org/uniprot/Q8IWB6
P98170,https://www.uniprot.org/uniprot/P98170
Q04637,https://www.uniprot.org/uniprot/Q04637
P48200,https://www.uniprot.org/uniprot/P48200
O60566,https://www.uniprot.org/uniprot/O60566
P49459,https://www.uniprot.org/uniprot/P49459
Q08050,https://www.uniprot.org/uniprot/Q08050
O94762,https://www.uniprot.org/uniprot/O94762
Q08050-2,https://www.uniprot.org/uniprot/Q08050-2
P18754,https://www.uniprot.org/uniprot/P18754
Q14807,https://www.uniprot.org/uniprot/Q14807
P15927,https://www.uniprot.org/uniprot/P15927
P0C1Z6,https://www.uniprot.org/uniprot/P0C1Z6
O43683,https://www.uniprot.org/uniprot/O43683
O00571,https://www.uniprot.org/uniprot/O00571
P26368,https://www.uniprot.org/uniprot/P26368
Q14CS0,https://www.uniprot.org/uniprot/Q14CS0
Q14739,https://www.uniprot.org/uniprot/Q14739
Q9UNZ2,https://www.uniprot.org/uniprot/Q9UNZ2
Q8IX90,https://www.uniprot.org/uniprot/Q8IX90
O15287,https://www.uniprot.org/uniprot/O15287
O60610,https://www.uniprot.org/uniprot/O60610
Q12959,https://www.uniprot.org/uniprot/Q12959
P42898,https://www.uniprot.org/uniprot/P42898
Q9UPU5,https://www.uniprot.org/uniprot/Q9UPU5
Q9UJX5,https://www.uniprot.org/uniprot/Q9UJX5
Q53EZ4,https://www.uniprot.org/uniprot/Q53EZ4
Q14C86,https://www.uniprot.org/uniprot/Q14C86
P06748,https://www.uniprot.org/uniprot/P06748
Q9Y2I6,https://www.uniprot.org/uniprot/Q9Y2I6
P22392,https://www.uniprot.org/uniprot/P22392
Q14157,https://www.uniprot.org/uniprot/Q14157
O75154,https://www.uniprot.org/uniprot/O75154
Q8NCD3,https://www.uniprot.org/uniprot/Q8NCD3
Q5BJF6-3,https://www.uniprot.org/uniprot/Q5BJF6-3
O94901-9,https://www.uniprot.org/uniprot/O94901-9
Q9UQR0,https://www.uniprot.org/uniprot/Q9UQR0
P33316,https://www.uniprot.org/uniprot/P33316
Q16513,https://www.uniprot.org/uniprot/Q16513
O00562,https://www.uniprot.org/uniprot/O00562
Q9Y2V2,https://www.uniprot.org/uniprot/Q9Y2V2
P30305-2,https://www.uniprot.org/uniprot/P30305-2
P14635,https://www.uniprot.org/uniprot/P14635
O00311,https://www.uniprot.org/uniprot/O00311
O14773,https://www.uniprot.org/uniprot/O14773
P31350,https://www.uniprot.org/uniprot/P31350
Q9UHD8-2,https://www.uniprot.org/uniprot/Q9UHD8-2
Q8WWK9,https://www.uniprot.org/uniprot/Q8WWK9
Q9Y5N6,https://www.uniprot.org/uniprot/Q9Y5N6
O95251,https://www.uniprot.org/uniprot/O95251
Q8TAP9,https://www.uniprot.org/uniprot/Q8TAP9
P82970,https://www.uniprot.org/uniprot/P82970
Q9UBF8,https://www.uniprot.org/uniprot/Q9UBF8
Q96JH7,https://www.uniprot.org/uniprot/Q96JH7
Q99666,https://www.uniprot.org/uniprot/Q99666
Q9H4X1,https://www.uniprot.org/uniprot/Q9H4X1
Q6PGQ7,https://www.uniprot.org/uniprot/Q6PGQ7
Q9H467,https://www.uniprot.org/uniprot/Q9H467
Q9UJX2,https://www.uniprot.org/uniprot/Q9UJX2
Q2M2I8,https://www.uniprot.org/uniprot/Q2M2I8
P49916,https://www.uniprot.org/uniprot/P49916
O14715,https://www.uniprot.org/uniprot/O14715
Q9NQR1,https://www.uniprot.org/uniprot/Q9NQR1
P35251,https://www.uniprot.org/uniprot/P35251
P17706-2,https://www.uniprot.org/uniprot/P17706-2
Q9Y3Z3,https://www.uniprot.org/uniprot/Q9Y3Z3
Q9UJ70,https://www.uniprot.org/uniprot/Q9UJ70
O14745,https://www.uniprot.org/uniprot/O14745
P54578,https://www.uniprot.org/uniprot/P54578
P23769,https://www.uniprot.org/uniprot/P23769
Q96C19,https://www.uniprot.org/uniprot/Q96C19
O14980,https://www.uniprot.org/uniprot/O14980
P42166,https://www.uniprot.org/uniprot/P42166
Q14244,https://www.uniprot.org/uniprot/Q14244
Q9NZH5,https://www.uniprot.org/uniprot/Q9NZH5
Q96T23,https://www.uniprot.org/uniprot/Q96T23
O43521-2,https://www.uniprot.org/uniprot/O43521-2
Q13188,https://www.uniprot.org/uniprot/Q13188
Q96C36,https://www.uniprot.org/uniprot/Q96C36
Q06413,https://www.uniprot.org/uniprot/Q06413
O43663,https://www.uniprot.org/uniprot/O43663
P33993,https://www.uniprot.org/uniprot/P33993
P22234,https://www.uniprot.org/uniprot/P22234
Q6Y7W6,https://www.uniprot.org/uniprot/Q6Y7W6
Q2NKX8,https://www.uniprot.org/uniprot/Q2NKX8
P13051,https://www.uniprot.org/uniprot/P13051
Q9Y5T5,https://www.uniprot.org/uniprot/Q9Y5T5
P26358,https://www.uniprot.org/uniprot/P26358
P27361-3,https://www.uniprot.org/uniprot/P27361-3
O00399,https://www.uniprot.org/uniprot/O00399
Q9Y4H2,https://www.uniprot.org/uniprot/Q9Y4H2
Q8TF76,https://www.uniprot.org/uniprot/Q8TF76
P17096-2,https://www.uniprot.org/uniprot/P17096-2
P61020,https://www.uniprot.org/uniprot/P61020
Q9H1E3,https://www.uniprot.org/uniprot/Q9H1E3
O75152,https://www.uniprot.org/uniprot/O75152
P20338,https://www.uniprot.org/uniprot/P20338
Q9H9S0,https://www.uniprot.org/uniprot/Q9H9S0
Q8NFH8,https://www.uniprot.org/uniprot/Q8NFH8
P30101,https://www.uniprot.org/uniprot/P30101
Q8NEB9,https://www.uniprot.org/uniprot/Q8NEB9
Q06481,https://www.uniprot.org/uniprot/Q06481
Q96Q89,https://www.uniprot.org/uniprot/Q96Q89
Q13976-2,https://www.uniprot.org/uniprot/Q13976-2
O96013,https://www.uniprot.org/uniprot/O96013
O00401,https://www.uniprot.org/uniprot/O00401
P18084,https://www.uniprot.org/uniprot/P18084
P62826,https://www.uniprot.org/uniprot/P62826
Q93045,https://www.uniprot.org/uniprot/Q93045
O43255,https://www.uniprot.org/uniprot/O43255
O96017,https://www.uniprot.org/uniprot/O96017
Q9UHR4,https://www.uniprot.org/uniprot/Q9UHR4
P61289,https://www.uniprot.org/uniprot/P61289
P29590-3,https://www.uniprot.org/uniprot/P29590-3
P16403,https://www.uniprot.org/uniprot/P16403
P23560,https://www.uniprot.org/uniprot/P23560
O60673,https://www.uniprot.org/uniprot/O60673
Q08289-2,https://www.uniprot.org/uniprot/Q08289-2
P56524,https://www.uniprot.org/uniprot/P56524
P13688-8,https://www.uniprot.org/uniprot/P13688-8
O15084,https://www.uniprot.org/uniprot/O15084
P43250,https://www.uniprot.org/uniprot/P43250
Q15722,https://www.uniprot.org/uniprot/Q15722
P08069,https://www.uniprot.org/uniprot/P08069
Q9BSQ5,https://www.uniprot.org/uniprot/Q9BSQ5
Q9BUL8,https://www.uniprot.org/uniprot/Q9BUL8
P17948,https://www.uniprot.org/uniprot/P17948
O43353,https://www.uniprot.org/uniprot/O43353
Q03431,https://www.uniprot.org/uniprot/Q03431
P12004,https://www.uniprot.org/uniprot/P12004
P78324,https://www.uniprot.org/uniprot/P78324
Q92630,https://www.uniprot.org/uniprot/Q92630
P15923,https://www.uniprot.org/uniprot/P15923
P36897,https://www.uniprot.org/uniprot/P36897
Q96SN8,https://www.uniprot.org/uniprot/Q96SN8
P00519,https://www.uniprot.org/uniprot/P00519
Q96I25,https://www.uniprot.org/uniprot/Q96I25
P78527,https://www.uniprot.org/uniprot/P78527
Q96SD1,https://www.uniprot.org/uniprot/Q96SD1
P23508,https://www.uniprot.org/uniprot/P23508
Q14191,https://www.uniprot.org/uniprot/Q14191
Q9UGP5,https://www.uniprot.org/uniprot/Q9UGP5
P23025,https://www.uniprot.org/uniprot/P23025
Q9H9Q4,https://www.uniprot.org/uniprot/Q9H9Q4
P13010,https://www.uniprot.org/uniprot/P13010
P16104,https://www.uniprot.org/uniprot/P16104
Q00839,https://www.uniprot.org/uniprot/Q00839
O43918,https://www.uniprot.org/uniprot/O43918
P31270,https://www.uniprot.org/uniprot/P31270
Q9H4A6,https://www.uniprot.org/uniprot/Q9H4A6
Q9BQ15,https://www.uniprot.org/uniprot/Q9BQ15
Q00839-2,https://www.uniprot.org/uniprot/Q00839-2
P49917,https://www.uniprot.org/uniprot/P49917
Q9NUW8,https://www.uniprot.org/uniprot/Q9NUW8
P22415,https://www.uniprot.org/uniprot/P22415
P55895,https://www.uniprot.org/uniprot/P55895
P55072,https://www.uniprot.org/uniprot/P55072
P52945,https://www.uniprot.org/uniprot/P52945
Q8TCS8,https://www.uniprot.org/uniprot/Q8TCS8
Q9BYX4,https://www.uniprot.org/uniprot/Q9BYX4
O15553,https://www.uniprot.org/uniprot/O15553
Q16512,https://www.uniprot.org/uniprot/Q16512
Q92900,https://www.uniprot.org/uniprot/Q92900
O95382,https://www.uniprot.org/uniprot/O95382
Q96RR4,https://www.uniprot.org/uniprot/Q96RR4
P40429,https://www.uniprot.org/uniprot/P40429
P09493,https://www.uniprot.org/uniprot/P09493
Q8WUI4,https://www.uniprot.org/uniprot/Q8WUI4
P35670,https://www.uniprot.org/uniprot/P35670
Q8WYL5,https://www.uniprot.org/uniprot/Q8WYL5
Q96QB1,https://www.uniprot.org/uniprot/Q96QB1
O60602,https://www.uniprot.org/uniprot/O60602
Q15276,https://www.uniprot.org/uniprot/Q15276
O75628,https://www.uniprot.org/uniprot/O75628
Q99683,https://www.uniprot.org/uniprot/Q99683
Q9UBF8-2,https://www.uniprot.org/uniprot/Q9UBF8-2
Q9Y3E5,https://www.uniprot.org/uniprot/Q9Y3E5
Q9BST9-2,https://www.uniprot.org/uniprot/Q9BST9-2
P53367,https://www.uniprot.org/uniprot/P53367
Q13671,https://www.uniprot.org/uniprot/Q13671
P53367-2,https://www.uniprot.org/uniprot/P53367-2
P16144-2,https://www.uniprot.org/uniprot/P16144-2
P02686-5,https://www.uniprot.org/uniprot/P02686-5
P22059,https://www.uniprot.org/uniprot/P22059
O00206,https://www.uniprot.org/uniprot/O00206
P49005,https://www.uniprot.org/uniprot/P49005
P68363,https://www.uniprot.org/uniprot/P68363
P26045,https://www.uniprot.org/uniprot/P26045
P52564,https://www.uniprot.org/uniprot/P52564
P23588,https://www.uniprot.org/uniprot/P23588
P07437,https://www.uniprot.org/uniprot/P07437
Q15750,https://www.uniprot.org/uniprot/Q15750
P38159,https://www.uniprot.org/uniprot/P38159
O43318,https://www.uniprot.org/uniprot/O43318
P54646,https://www.uniprot.org/uniprot/P54646
P14625,https://www.uniprot.org/uniprot/P14625
Q5SQI0,https://www.uniprot.org/uniprot/Q5SQI0
